,0,1,2,3,4,5,6,label,sub_label,file_path
13,11108120.51140079,4826537.899860652,18225271.488122538,296974787.460372,5686367.523468553,3226150.977128247,8983044.574766286,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 22_IC.txt
14,15421049.926745674,3393955.7254558676,2888611.5234260117,26105112.620840162,359076.2696027793,274091.9674877315,476466.8726753348,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 44_IC.txt
15,16359424.704364501,41184457.5048522,5581007.962163989,105094234.74994877,6769735.110512384,7521901.7106749285,3824112.2668584976,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 13_IC.txt
16,4572793.395329971,4697021.578616863,6488641.420361724,86705710.45078935,41734900.74648179,2110742.5931704054,1396700.9096846075,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 20_IC.txt
17,18002247.07204886,30211894.126446247,22536544.670018345,290950234.5498041,8177407.338838678,8382964.622106017,18351776.039649814,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 12_IC.txt
18,4919221.342739112,8084515.632339313,5017407.425788346,17400181.715235204,422645.9916520203,222710.5708662044,243460.21366772614,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 42_IC.txt
19,1703258.4010990064,12179816.410751766,6903826.423366083,40507489.79831277,13271795.694087885,3641344.0219555637,2872655.3924340196,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 27_IC.txt
20,5751602.804414505,2565085.91998024,4730637.051556821,88403808.95690487,1530273.2361762684,937394.3493460675,1788882.0511800807,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 31_IC.txt
21,11647016.133768376,22008788.30109122,45928445.58454835,165487731.7966215,23360898.923907705,15577073.491275217,13793291.969864344,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 16_IC.txt
22,45452512.71760865,12304527.048926447,21243517.623473417,84869831.06993121,10780103.900661511,7568573.814782327,7818839.064025074,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 53_IC.txt
23,2393924.2318128413,2700211.96015695,7130430.619279789,177309176.97271436,4161039.2118676766,1749225.6269023174,8337331.738371919,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 8_IC.txt
24,9685514.167364972,32826158.845005207,6045879.536196855,112986978.62878144,7542906.905058256,5327835.512379707,5992394.014677474,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 4_IC.txt
25,1226810.091521198,8369480.76420991,2251294.866431604,4822453.577327874,623541.3958345992,366496.73102685215,281520.81762531254,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 49_IC.txt
26,32467052.880378034,26934103.42646696,96121399.25855932,430927783.104631,40623081.28172678,30306721.62040736,30421370.266267844,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 61_IC.txt
27,2495249.721644842,2683685.5595712704,13130803.507207751,264293909.51913762,8338635.121325252,1458169.2970516249,8971819.94204636,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 32_IC.txt
28,1843396.131005654,21908734.876124993,2838917.896167016,18698611.115110457,504393.22473787976,499058.6767803243,410133.4193533417,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 52_IC.txt
29,34964611.039842695,9960022.429720718,5499549.793864859,16298822.95494042,2000702.8674595982,1198501.1802937528,676661.0135952157,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 39_IC.txt
30,1225886.5042215849,2398768.5994309904,7357752.926928091,108492874.84629795,23290475.125857376,1836050.396544445,1851868.7866160003,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 24_IC.txt
31,5718873.0045817355,1385229.7459517005,7086607.4302509,146811775.56019393,664161.4318149034,499473.49254275695,3598073.318949885,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 34_IC.txt
32,28701941.18939274,10228149.196636159,32513273.250546806,331008878.30486584,10058970.500379514,8745416.9799766,16902615.386877026,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 17_IC.txt
33,15004917.736011524,13912847.674505528,11113436.545158433,145790927.2878169,7213743.2521961015,3333171.144702976,2478245.816203148,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 26_IC.txt
34,3908700.0531895487,5053516.390624602,4841379.074047978,3727769.3491572584,383500.38271162263,222968.70807014476,159234.21530139988,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 48_IC.txt
35,734077.3887730339,5197868.681409227,11932831.248488626,243476694.88274014,1847288.3899883835,2183929.511877553,11511060.314993115,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 23_IC.txt
36,6790951.622681202,13570075.585475106,5515690.799486826,71113376.04264444,2453618.5464535346,1926247.131861815,1284500.5163139268,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 28_IC.txt
37,6647680.049275573,3295074.9374148897,8759711.300781919,220190337.1570758,820293.4711358591,818060.1234997716,5070213.0319869565,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 35_IC.txt
38,20514812.63478545,8722203.115957359,14809788.50564714,113383957.85838635,5315846.506072665,3775277.8598651057,6994468.568932634,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 57_IC.txt
39,9527354.375901653,16879637.9745199,84637215.59084958,759700354.8736343,15386537.255294543,11484127.505764555,26940534.724722497,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 62_IC.txt
40,1619528.7946540986,708551.0573267314,72132069.41847888,810225154.7348661,4772037.500489306,4612920.421781357,130904258.29861225,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 19_IC.txt
41,1404118.0505358318,6190042.604087097,10224182.506589945,197129358.0410146,12574340.127745751,3160406.785946064,6186934.192240485,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 3_ IC.txt
42,1596341.399984563,1410416.3615565905,4773702.593434447,35132043.61291395,2552598.0071339365,1697183.2274957458,1328515.7433204188,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 45_IC.txt
43,1958581.3882059804,5949962.873944641,1490870.045762084,6173917.796191149,21338969.276181072,333029.65131064894,117180.17228058956,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 29_IC.txt
44,3389275.456426768,2251476.8339946093,3848025.6661061216,96571630.0962414,475810.76011010184,401432.01281759277,950767.2599349596,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 63_IC.txt
45,3436585.392799106,6717627.924671392,7326099.648173192,70657264.23680776,1666271.4028435885,905906.485998021,806348.0509461097,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 46_IC.txt
46,793259.256885857,6808915.654757009,8676901.045604149,151697398.5431129,1897425.9847020758,1711983.5413860616,2858807.413250603,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 2_IC.txt
47,7099048.347921499,9772512.060979834,27381544.510573983,404198997.5796338,4329546.948377364,6011780.897560231,33092172.243428037,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 10_IC.txt
48,4013089.52032529,2193175.656315002,11469953.688149936,257235556.73886436,2035219.517006571,1504532.690812272,9362586.244233437,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 5_IC.txt
49,5082969.8398143705,10529614.018221544,11446914.539607203,239271054.0816461,2467599.0316095967,1728910.1151419044,5154537.482205875,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 25_IC.txt
50,6809371.45044342,3021161.5978071163,8798078.377230959,115490998.44621527,4102364.168060829,2057896.7287766468,2123587.9992450774,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 11_IC.txt
51,8930866.042744474,42765542.16176975,100460850.1843972,832091568.0460119,31223217.628445353,30291453.660492618,80167737.25276417,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 14_IC.txt
52,1707409.839443238,2991273.252006444,6533748.7389474325,98761555.66450052,2147296.2620424223,1089688.2374851895,1494826.194488232,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 33_IC.txt
53,5934485.399808098,5773928.421160641,8929436.549942384,191755058.1862357,928501.3626863239,971854.3649976882,2849731.4278089833,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 37_IC.txt
54,4810477.759384406,17319242.520629387,43453537.264097854,431016391.36940765,13600402.209699208,10784664.550777972,25314045.27436305,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 15_IC.txt
55,8176148.894948368,7333936.245167125,3956076.3877259362,37384244.386300884,1044835.5346371805,603837.2662827513,723932.5548317537,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 41_IC.txt
56,1052741.0548742397,3252827.9690067666,39147753.483437926,670900412.4813046,2179574.703904302,3098706.1582322284,20892824.829146735,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 18_IC.txt
57,4501211.641896564,13621273.617996283,32483736.14939186,208625844.94409063,30145815.198241346,12064363.89097914,14391389.623231746,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 54_IC.txt
58,37621049.81223454,8750262.026960324,24731660.698398862,94091720.79412104,9581129.146449264,6929122.895970839,8998384.860198732,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 58_IC.txt
59,7312824.153074005,16681385.68876702,24654202.4089865,158055458.4352914,9111654.497401834,6044744.141304497,8139534.088497294,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 55_IC.txt
60,1234746.5262999616,9626800.886477785,6036139.753915364,116696850.43982919,9921037.192471463,1411412.1391356483,1537131.246315457,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 38_IC.txt
61,5038548.677870787,5220458.181157915,11966283.836021349,225124812.1483446,2488619.914824472,1481286.4811500902,4279327.694231701,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 30_IC.txt
62,342447.7318679308,2973959.308905967,5277900.96663701,108080726.37787154,7289503.319251344,666561.1357365984,935259.9970747299,PCR_Positive,Positive Ion count text files,Hippocampus/Files158Ion/PCR_Positive/Positive Ion count text files/Pos 7_IC.txt
63,3082594.382677547,17490459.897466265,9577873.984211212,47928582.35813681,6519585.2228393955,5318535.8162398245,4325705.5473703155,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 77_IC.txt
64,12177085.742040515,697505.9162492964,1263320.5706024182,1460031.8785959864,143276.04371748574,97763.40325944047,90234.16492234675,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 37_IC.txt
65,3004676.3587664883,3802245.4465933214,1105647.9263984133,3267134.378844148,214996.1818004297,168904.62141934948,133564.3641668833,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 70_IC.txt
66,436581.13381138677,11437971.723653387,3799468.6850441196,96157821.81388873,879108.7092729794,677832.0360940829,928416.4199840883,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 84_IC.txt
67,3019857.9905530647,2269424.6486875983,1265886.2588091625,518391.0312778459,145089.91411277998,136948.1635043,133672.69775464883,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 41_IC.txt
68,4428287.096869812,8837781.772261914,2973798.5058221663,11963747.856461935,741423.9948873413,507639.0301021936,242090.81305241789,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 34_IC.txt
69,2594033.82219908,3527345.5581384683,8013505.930993536,81661034.8096392,2808436.993483332,1582526.5647285765,1739135.587685386,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 60_IC.txt
70,739462.3537273785,8597542.932628803,4858507.960734389,57419864.68754329,1468178.1958686851,1278009.7170679485,1295547.103179819,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 40_IC.txt
71,10986806.457789782,29069367.028193086,23653128.462409105,186456010.12646824,9978095.089519136,10023788.060511494,12423319.873866035,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 43_IC.txt
72,10273094.647120722,3921900.5098304143,1912020.7870006661,5712804.448692524,381656.12673896505,280240.66942887375,269473.08267072425,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 10_IC.txt
73,7333569.1402956825,21104994.28226523,1523464.1162749664,2830867.597574214,189854.19465661608,214143.91656114656,136290.53821521276,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 56_IC.txt
74,2531049.295515347,3083573.4087341754,999033.923568435,21074076.51616541,139218.24730902864,243989.77699739084,398995.2137741226,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 15_IC.txt
75,1947433.0904702072,1461805.571660598,763417.267884596,366169.5702303673,40303.48997018988,28972.599745264153,25463.273202191427,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 13_IC.txt
76,5393748.845015167,1317044.26453162,1097622.5147351022,4446538.434320502,329718.846506065,206264.10884189047,167532.43874125576,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 9_IC.txt
77,6041083.978361492,15448384.996475775,1782236.91196284,9971600.2009539,304876.01932175405,573929.6041501547,257373.22615223884,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 19_IC.txt
78,11607508.846385064,12564149.437162094,69005607.91883609,648882181.369981,17705512.3494471,16638148.61830331,66950834.35186477,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 85_IC.txt
79,43205.14538997106,244471.80829008887,2638933.9968062914,28137251.90943376,750358.6431727292,368761.0279443802,1479005.626745531,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 83_IC.txt
80,5028646.3092274815,2828609.3662266335,718975.7238191563,256979.46883879916,28541.648755353024,28540.65521916,20707.745737477675,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 8_IC.txt
81,713157.1429053362,703805.1561400362,639370.9117891053,297839.10099075286,22567.086269641186,17751.352563403972,18024.906460786457,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 16_IC.txt
82,4733419.69066236,13625882.379870784,30511721.156905342,192853958.10690635,11391386.726636542,10494683.92765287,13432222.32222733,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 82_IC.txt
83,1641275.8502687893,3202717.108143985,2439702.682173304,24823947.453379676,854371.6377832377,557945.0896828115,594023.0734624111,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 69_IC.txt
84,2568117.811475522,2600150.3716567927,1020577.0490364009,550336.6867603399,83130.77162135913,90975.78489058668,85953.77851678638,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 4_IC.txt
85,4294331.09825385,23512612.874476075,4370718.167411036,11875286.200429523,1429781.417922222,1408444.4406139248,1059121.1454488253,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 27_IC.txt
86,18044486.334927183,30667944.64364957,17353093.67228639,23577414.30567251,4988725.122827203,4055198.2602377334,4937450.916916512,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 49_IC.txt
87,41586692.983200915,14688708.531176012,10898008.27357051,94390419.96665595,5655048.835013128,4159905.4922354645,3710298.7277297718,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 95_IC.txt
88,669697.3739583741,7569648.750173029,5346811.572962851,112836046.54847728,3183865.054198243,823531.9307493062,2705887.127351592,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 90_IC.txt
89,2506590.3719514958,5752834.785478046,4564688.778238094,45786534.407615624,1540729.13923485,1250655.3860914614,1659884.7796273958,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 76_IC.txt
90,18761364.95132739,3685344.8279822553,6304038.5146371685,36756866.749702215,5475975.8035709355,3064887.106411258,3110994.305092453,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 45_IC.txt
91,6608428.143976449,41702842.3679862,17190812.559142645,60031968.16621271,13005044.037652614,9967837.174095988,11612846.16668171,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 87_IC.txt
92,1635002.9294079724,12425512.8497449,2280385.154512914,22798730.56968542,403409.20245728985,435783.2029160255,288319.81740392104,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 5_IC.txt
93,4605257.415910699,4842099.0373084005,4647812.166570092,5968862.441593222,881348.3452025272,602923.7049834157,395835.79106347635,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 59_IC.txt
94,12434121.824296918,904482.123681621,2555386.3534278534,14281049.7367744,446991.04666125355,318141.19432079187,333440.7240406968,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 51_IC.txt
95,544943.6072686876,802709.8445992892,751011.7398334055,471505.58845698007,60542.53294748377,53654.65678520607,54872.01235239529,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 22_IC.txt
96,20097041.04652092,17427877.392230585,19320865.627737798,26828315.497225713,6895347.52234818,5623672.359069607,7484616.128949276,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 39_IC.txt
97,3744519.578268385,14717213.531093076,18231364.870717257,208920052.2629488,5837789.404158325,5475384.252830449,8948007.191607436,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 91_IC.txt
98,100720689.37008056,84732921.00402412,113909257.61234854,428464621.202099,28613958.013939865,21349965.840112783,15914502.952029368,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 44_IC.txt
99,10288023.200697927,26621127.095680352,22928777.84221829,74762636.18958457,8663164.679388478,7870393.359328316,13548113.337194249,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 67_IC.txt
100,10749611.477461053,5402549.2291281335,7388155.737959688,9454703.418703122,1719649.2338818202,1222213.029126234,1268300.9250076253,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 78_IC.txt
101,7540866.421623029,50338015.59288083,54245237.93759526,177925031.42050537,30228754.471938528,22267914.166871652,18623374.748316064,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 74_IC.txt
102,386635.9989654622,159977.84205407868,818376.3763171355,308920.77764349605,37797.22827323792,39637.22878393392,46690.46669929908,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 23_IC.txt
103,12713510.331748234,4396338.81434692,1475915.352135391,5303455.047423933,192641.6321572179,130433.01988999614,62805.24500422617,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 35_IC.txt
104,6489924.126451626,5501320.941543532,3662204.886193,13077151.697140718,960261.8477466158,823359.9852132874,770082.5112271474,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 68_IC.txt
105,12442155.514806263,46757795.393251516,66158595.106842875,386717629.58823615,66092330.945687145,38859450.89443916,44938055.974959165,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 54_IC.txt
106,1193735.035727522,18792873.93568382,3228029.884843106,46949308.745727785,1183680.8807649428,973340.2786561406,1189104.9641997542,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 36_IC.txt
107,4560876.780610116,15924449.79643705,8291183.872595291,40949493.00092358,3049922.20694141,3158227.582376901,2437899.645966172,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 94_IC.txt
108,9481012.740481012,7895635.784519409,3603587.2133433046,96673451.59740375,2747000.415589647,1312755.9567432674,2019968.3117399195,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 92_IC.txt
109,2755475.9478364363,18330198.288483106,2095754.6430722757,18797940.968026694,601039.1994363638,850497.5182000768,353303.1691358523,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 71_IC.txt
110,2199230.7121838746,25276907.535457227,3345745.597908744,16570878.158022365,2041748.56534863,2941279.2527661035,1988880.4467603,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 57_IC.txt
111,2336197.716020357,2256706.5970392944,1117776.0389570007,11615264.363339953,359831.93277131824,228707.112790804,214548.7986119048,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 17_IC.txt
112,473747.4329095897,2263633.3193296096,763246.3434089128,670640.4127817653,116555.45061287914,92765.05308379633,85240.37051167116,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 11_IC.txt
113,7519087.042305586,2532660.908377626,977380.2705212114,852021.8828397219,74141.50953613892,119305.8368917854,91536.9801339677,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 81_IC.txt
114,5335772.823377145,3935120.538398715,1663571.2545348844,20221542.728505626,598027.7674273851,289611.4584949882,351639.1139283143,PCR_Negative,Negative Ion count text files,Hippocampus/Files158Ion/PCR_Negative/Negative Ion count text files/Neg 6_IC.txt
